url,ad_id,Type,Title,location,Price,Land_Size,Buildup(Sqr.Ft.),Floor,Living_Room,Bedroom,Bathroom,Kitchen,Furnishing,Road_Type,Road_Size
https://hamrobazaar.com/for-sale-house/Beautiful-House-For-Sale-at-Tokha-in-Nepal/CE19CDDD-5F7F-4AB9-4DF7-E0F77B09CA86,HB-CE19CD,House - Individual,Beautiful House For Sale at Tokha,"NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल","रू. 2,10,00,000",4,1200,3,1,6,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Tokha-Bhutkhel-in-Nepal/A46A3B78-62FC-FF09-5568-272FDCE0FCE0,HB-A46A3B,House - Individual,"House For Sale at Tokha, Bhutkhel","NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल","रू. 1,70,00,000",3,1200,3,2,7,3,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Tokha-Near-Grande-in-Nepal/8CA1BD94-ECF9-A54B-CE99-593406E6315F,HB-8CA1BD,House - Individual,"House For Sale at Tokha, Near Grande","NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल","रू. 2,55,00,000",4,1500,3,3,6,3,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Tokha-Near-Grande-Hospital-in-Nepal/00424296-ECFD-13FC-25E0-A59C86C4B84E,HB-004242,House - Individual,"House For Sale at Tokha, Near Grande Hospital","NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल","रू. 2,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-Commercial-Building-On-Sale-at-Samakhusi-in-Nepal/840D7B25-77C1-AE8E-746B-443A05B75A6C,HB-840D7B,Commercial Building,Brand New Commercial Building On Sale at Samakhusi,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल","रू. 3,25,00,000",3,1200,3,2,7,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Semi-Bunglow-House-For-Sale-at-Tokha-in-Nepal/B9C7FCDF-25DC-AA94-0E17-187B92776B6D,HB-B9C7FC,Bunglow,Semi Bunglow House For Sale at Tokha,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल","रू. 3,50,00,000",4,1500,4,2,7,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Semi-Bunglow-House-On-Sale-at-Basundhara-in-Nepal/AEF095BC-7569-A6F5-95BD-DF84C091EB0B,HB-AEF095,Bunglow,Semi Bunglow House On Sale at Basundhara,"नारायण गोपाल चोक, बसुन्धरा, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल","रू. 3,65,00,000",4,1500,4,2,7,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-Semi-Bunglow-On-Sale-at-Samakhusi-in-Nepal/93E49D04-D992-4D6A-1B6A-3D24DD3AA465,HB-93E49D,Bunglow,Brand New Semi Bunglow On Sale at Samakhusi,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल","रू. 4,99,00,000",5,1500,4,2,7,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-Bunglow-On-Sale-at-Baniyatar-Tokha-in-Nepal/9E635355-945E-9DCD-4470-78DA2E6219B9,HB-9E6353,Bunglow,"Brand New Bunglow On Sale at Baniyatar, Tokha","New Cosmetic and Gift Shop, F81, बालुवापाटी चोक, Tokha-03, टोखा, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल","रू. 2,75,00,000",4,1500,4,2,7,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/house-on-sale-in-Nepal/4B19507E-D076-9EB2-FB07-E80F52FC04F0,HB-4B1950,House In a Colony,house on sale,"Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",रू. 410,45,2940,25,2,6,7,2,,Gravel,2
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Tokha-Bhutkhel-in-Nepal/A46A3B78-62FC-FF09-5568-272FDCE0FCE0,HB-A46A3B,House - Individual,"House For Sale at Tokha, Bhutkhel","NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल","रू. 1,70,00,000",3,1200,3,2,7,3,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Tokha-Near-Grande-in-Nepal/8CA1BD94-ECF9-A54B-CE99-593406E6315F,HB-8CA1BD,House - Individual,"House For Sale at Tokha, Near Grande","NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल","रू. 2,55,00,000",4,1500,3,3,6,3,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Tokha-Near-Grande-Hospital-in-Nepal/00424296-ECFD-13FC-25E0-A59C86C4B84E,HB-004242,House - Individual,"House For Sale at Tokha, Near Grande Hospital","NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल","रू. 2,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-Commercial-Building-On-Sale-at-Samakhusi-in-Nepal/840D7B25-77C1-AE8E-746B-443A05B75A6C,HB-840D7B,Commercial Building,Brand New Commercial Building On Sale at Samakhusi,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल","रू. 3,25,00,000",3,1200,3,2,7,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Semi-Bunglow-House-For-Sale-at-Tokha-in-Nepal/B9C7FCDF-25DC-AA94-0E17-187B92776B6D,HB-B9C7FC,Bunglow,Semi Bunglow House For Sale at Tokha,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल","रू. 3,50,00,000",4,1500,4,2,7,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Semi-Bunglow-House-On-Sale-at-Basundhara-in-Nepal/AEF095BC-7569-A6F5-95BD-DF84C091EB0B,HB-AEF095,Bunglow,Semi Bunglow House On Sale at Basundhara,"नारायण गोपाल चोक, बसुन्धरा, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल","रू. 3,65,00,000",4,1500,4,2,7,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-Semi-Bunglow-On-Sale-at-Samakhusi-in-Nepal/93E49D04-D992-4D6A-1B6A-3D24DD3AA465,HB-93E49D,Bunglow,Brand New Semi Bunglow On Sale at Samakhusi,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल","रू. 4,99,00,000",5,1500,4,2,7,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-Bunglow-On-Sale-at-Baniyatar-Tokha-in-Nepal/9E635355-945E-9DCD-4470-78DA2E6219B9,HB-9E6353,Bunglow,"Brand New Bunglow On Sale at Baniyatar, Tokha","New Cosmetic and Gift Shop, F81, बालुवापाटी चोक, Tokha-03, टोखा, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल","रू. 2,75,00,000",4,1500,4,2,7,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/house-on-sale-in-Nepal/4B19507E-D076-9EB2-FB07-E80F52FC04F0,HB-4B1950,House In a Colony,house on sale,"Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",रू. 410,45,2940,25,2,6,7,2,,Gravel,2
https://hamrobazaar.com/for-sale-house/house-on-sale-in-Nepal/58659959-2812-C502-3CA0-55DE8DBE8EDB,HB-586599,House - Individual,house on sale,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",रू. 290,475,2485,25,2,6,4,2,,Gravel,2
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Tokha-Near-Grande-in-Nepal/8CA1BD94-ECF9-A54B-CE99-593406E6315F,HB-8CA1BD,House - Individual,"House For Sale at Tokha, Near Grande","NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल","रू. 2,55,00,000",4,1500,3,3,6,3,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Tokha-Near-Grande-Hospital-in-Nepal/00424296-ECFD-13FC-25E0-A59C86C4B84E,HB-004242,House - Individual,"House For Sale at Tokha, Near Grande Hospital","NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल","रू. 2,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-Commercial-Building-On-Sale-at-Samakhusi-in-Nepal/840D7B25-77C1-AE8E-746B-443A05B75A6C,HB-840D7B,Commercial Building,Brand New Commercial Building On Sale at Samakhusi,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल","रू. 3,25,00,000",3,1200,3,2,7,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Semi-Bunglow-House-For-Sale-at-Tokha-in-Nepal/B9C7FCDF-25DC-AA94-0E17-187B92776B6D,HB-B9C7FC,Bunglow,Semi Bunglow House For Sale at Tokha,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल","रू. 3,50,00,000",4,1500,4,2,7,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Semi-Bunglow-House-On-Sale-at-Basundhara-in-Nepal/AEF095BC-7569-A6F5-95BD-DF84C091EB0B,HB-AEF095,Bunglow,Semi Bunglow House On Sale at Basundhara,"नारायण गोपाल चोक, बसुन्धरा, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल","रू. 3,65,00,000",4,1500,4,2,7,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-Semi-Bunglow-On-Sale-at-Samakhusi-in-Nepal/93E49D04-D992-4D6A-1B6A-3D24DD3AA465,HB-93E49D,Bunglow,Brand New Semi Bunglow On Sale at Samakhusi,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल","रू. 4,99,00,000",5,1500,4,2,7,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-Bunglow-On-Sale-at-Baniyatar-Tokha-in-Nepal/9E635355-945E-9DCD-4470-78DA2E6219B9,HB-9E6353,Bunglow,"Brand New Bunglow On Sale at Baniyatar, Tokha","New Cosmetic and Gift Shop, F81, बालुवापाटी चोक, Tokha-03, टोखा, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल","रू. 2,75,00,000",4,1500,4,2,7,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/house-on-sale-in-Nepal/4B19507E-D076-9EB2-FB07-E80F52FC04F0,HB-4B1950,House In a Colony,house on sale,"Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",रू. 410,45,2940,25,2,6,7,2,,Gravel,2
https://hamrobazaar.com/for-sale-house/house-on-sale-in-Nepal/58659959-2812-C502-3CA0-55DE8DBE8EDB,HB-586599,House - Individual,house on sale,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",रू. 290,475,2485,25,2,6,4,2,,Gravel,2
https://hamrobazaar.com/for-sale-house/भर्खरै-बनेको-नयाँ-आकर्शक-घर-बिक्रीमा-in-Lalitpur/219C8E5A-72EE-4DB7-5727-68F9CCE9222C,HB-219C8E,Bhatbhateni,भर्खरै बनेको नयाँ आकर्शक घर बिक्रीमा,"Bwangadhaa Lan Marg, Harisiddhi, Lalitpur, Lalitpur Metropolitan City, Lalitpur","रू. 2,12,90,099",Others,3,2,House - Individual,3,3,Semi,,6,Semi
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Tokha-Near-Grande-Hospital-in-Nepal/00424296-ECFD-13FC-25E0-A59C86C4B84E,HB-004242,House - Individual,"House For Sale at Tokha, Near Grande Hospital","NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल","रू. 2,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-Commercial-Building-On-Sale-at-Samakhusi-in-Nepal/840D7B25-77C1-AE8E-746B-443A05B75A6C,HB-840D7B,Commercial Building,Brand New Commercial Building On Sale at Samakhusi,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल","रू. 3,25,00,000",3,1200,3,2,7,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Semi-Bunglow-House-For-Sale-at-Tokha-in-Nepal/B9C7FCDF-25DC-AA94-0E17-187B92776B6D,HB-B9C7FC,Bunglow,Semi Bunglow House For Sale at Tokha,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल","रू. 3,50,00,000",4,1500,4,2,7,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Semi-Bunglow-House-On-Sale-at-Basundhara-in-Nepal/AEF095BC-7569-A6F5-95BD-DF84C091EB0B,HB-AEF095,Bunglow,Semi Bunglow House On Sale at Basundhara,"नारायण गोपाल चोक, बसुन्धरा, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल","रू. 3,65,00,000",4,1500,4,2,7,3,2,,Pitched,2
