,categoryName,createdOn,id,name,price,location.locationDescription,location.locationLatitude,location.locationLongitude
88,For Sale - House,2024-08-06T07:10:24,19970E47-C36D-5167-30D8-3E17E4C20449,"House For Sale at Samakhusi, Near Chowk",37000000,"बाल कुमारी मार्ग, लइनचौर, Kathmandu-26, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.727301,85.317497
89,For Sale - House,2024-08-06T07:06:07,97A5AE9B-16B8-0768-82F9-CCAC3519EDED,"House For Sale at Basundhara, Dhapasi",30000000,"नारायण गोपाल चोक, बसुन्धरा, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल",27.7425,85.334297
90,For Sale - House,2024-08-06T07:36:12,10B9ADB0-B00E-D242-9F99-D6386967ACE9,House for sale At Bistachap,9500000,"Godawari - Bisankhunarayan Road, Bisankhunarayan, Godawari-02, Godawari, ललितपुर, बाग्मती प्रदेश, 44709, नेपाल",27.6091,85.371803
91,For Sale - House,2024-08-06T07:36:02,0E627C51-161D-EF1F-B4C9-2FB8AA9A55E7,Bunglow House For Sale at Basundhara,50000000,"नारायण गोपाल चोक, बसुन्धरा, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल",27.7425,85.334297
92,For Sale - House,2024-08-06T07:33:26,215243F6-39C9-B2D3-D1EC-7C04261F8B83,"House For Sale at Tokha, Megacity Height",19000000,"NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल",27.7701,85.329102
93,For Sale - House,2024-08-06T07:24:05,1E45601E-2A07-659E-7425-69A2C5320EB2,"House For Sale at Tokha, Sudarshan Height",20000000,"NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल",27.7701,85.329102
94,For Sale - House,2024-08-06T07:18:31,DF7B20F9-C8E2-A5DB-0490-752811C14FDD, House with Free Nexon EV Max in Chandragiri!,30000000,"chandagiri, Chandragiri, Kathmandu",27.6903,85.220497
95,For Sale - House,2024-08-06T07:13:57,51555C2A-D1C9-AE24-540E-B375E4334030,FOR SALE HOUSE 4 AANA 3 PAISA AT NAKHIPOT,49900000,"Nakhipot, Lalitpur",27.689634,85.298599
96,For Sale - House,2024-08-06T07:12:45,7012251B-346D-1A18-C57C-79771DBF0791,"House On Sale at Samakhusi, Near Chowk",39000000,"बाल कुमारी मार्ग, लइनचौर, Kathmandu-26, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.727301,85.317497
97,For Sale - House,2024-08-06T07:10:24,19970E47-C36D-5167-30D8-3E17E4C20449,"House For Sale at Samakhusi, Near Chowk",37000000,"बाल कुमारी मार्ग, लइनचौर, Kathmandu-26, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.727301,85.317497
98,For Sale - House,2024-08-06T07:06:07,97A5AE9B-16B8-0768-82F9-CCAC3519EDED,"House For Sale at Basundhara, Dhapasi",30000000,"नारायण गोपाल चोक, बसुन्धरा, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल",27.7425,85.334297
99,For Sale - House,2024-08-06T07:04:11,F9663792-630D-EAFA-608C-884C21ECA25C,"House For Sale at Samakhusi, Near Chowk",26000000,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.7313,85.319099
100,For Sale - House,2024-08-06T07:36:02,0E627C51-161D-EF1F-B4C9-2FB8AA9A55E7,Bunglow House For Sale at Basundhara,50000000,"नारायण गोपाल चोक, बसुन्धरा, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल",27.7425,85.334297
101,For Sale - House,2024-08-06T07:33:26,215243F6-39C9-B2D3-D1EC-7C04261F8B83,"House For Sale at Tokha, Megacity Height",19000000,"NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल",27.7701,85.329102
102,For Sale - House,2024-08-06T07:24:05,1E45601E-2A07-659E-7425-69A2C5320EB2,"House For Sale at Tokha, Sudarshan Height",20000000,"NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल",27.7701,85.329102
103,For Sale - House,2024-08-06T07:18:31,DF7B20F9-C8E2-A5DB-0490-752811C14FDD, House with Free Nexon EV Max in Chandragiri!,30000000,"chandagiri, Chandragiri, Kathmandu",27.6903,85.220497
104,For Sale - House,2024-08-06T07:13:57,51555C2A-D1C9-AE24-540E-B375E4334030,FOR SALE HOUSE 4 AANA 3 PAISA AT NAKHIPOT,49900000,"Nakhipot, Lalitpur",27.689634,85.298599
105,For Sale - House,2024-08-06T07:12:45,7012251B-346D-1A18-C57C-79771DBF0791,"House On Sale at Samakhusi, Near Chowk",39000000,"बाल कुमारी मार्ग, लइनचौर, Kathmandu-26, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.727301,85.317497
106,For Sale - House,2024-08-06T07:10:24,19970E47-C36D-5167-30D8-3E17E4C20449,"House For Sale at Samakhusi, Near Chowk",37000000,"बाल कुमारी मार्ग, लइनचौर, Kathmandu-26, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.727301,85.317497
107,For Sale - House,2024-08-06T07:06:07,97A5AE9B-16B8-0768-82F9-CCAC3519EDED,"House For Sale at Basundhara, Dhapasi",30000000,"नारायण गोपाल चोक, बसुन्धरा, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल",27.7425,85.334297
108,For Sale - House,2024-08-06T07:04:11,F9663792-630D-EAFA-608C-884C21ECA25C,"House For Sale at Samakhusi, Near Chowk",26000000,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.7313,85.319099
109,For Sale - House,2024-08-06T07:02:21,399C9059-DC02-7C71-E608-2F90086F3154,"House On Sale at Samakhusi, Ranibari",20000000,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.7313,85.319099
110,For Sale - House,2024-08-06T07:33:26,215243F6-39C9-B2D3-D1EC-7C04261F8B83,"House For Sale at Tokha, Megacity Height",19000000,"NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल",27.7701,85.329102
111,For Sale - House,2024-08-06T07:24:05,1E45601E-2A07-659E-7425-69A2C5320EB2,"House For Sale at Tokha, Sudarshan Height",20000000,"NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल",27.7701,85.329102
112,For Sale - House,2024-08-06T07:18:31,DF7B20F9-C8E2-A5DB-0490-752811C14FDD, House with Free Nexon EV Max in Chandragiri!,30000000,"chandagiri, Chandragiri, Kathmandu",27.6903,85.220497
113,For Sale - House,2024-08-06T07:13:57,51555C2A-D1C9-AE24-540E-B375E4334030,FOR SALE HOUSE 4 AANA 3 PAISA AT NAKHIPOT,49900000,"Nakhipot, Lalitpur",27.689634,85.298599
114,For Sale - House,2024-08-06T07:12:45,7012251B-346D-1A18-C57C-79771DBF0791,"House On Sale at Samakhusi, Near Chowk",39000000,"बाल कुमारी मार्ग, लइनचौर, Kathmandu-26, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.727301,85.317497
115,For Sale - House,2024-08-06T07:10:24,19970E47-C36D-5167-30D8-3E17E4C20449,"House For Sale at Samakhusi, Near Chowk",37000000,"बाल कुमारी मार्ग, लइनचौर, Kathmandu-26, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.727301,85.317497
116,For Sale - House,2024-08-06T07:06:07,97A5AE9B-16B8-0768-82F9-CCAC3519EDED,"House For Sale at Basundhara, Dhapasi",30000000,"नारायण गोपाल चोक, बसुन्धरा, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल",27.7425,85.334297
117,For Sale - House,2024-08-06T07:04:11,F9663792-630D-EAFA-608C-884C21ECA25C,"House For Sale at Samakhusi, Near Chowk",26000000,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.7313,85.319099
118,For Sale - House,2024-08-06T07:02:21,399C9059-DC02-7C71-E608-2F90086F3154,"House On Sale at Samakhusi, Ranibari",20000000,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.7313,85.319099
119,For Sale - House,2024-08-06T07:00:28,CE19CDDD-5F7F-4AB9-4DF7-E0F77B09CA86,Beautiful House For Sale at Tokha,21000000,"NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल",27.7701,85.329102
120,For Sale - House,2024-08-06T07:24:05,1E45601E-2A07-659E-7425-69A2C5320EB2,"House For Sale at Tokha, Sudarshan Height",20000000,"NH40, टोखा चण्डेश्वरि, Tokha-02, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44608, नेपाल",27.7701,85.329102
121,For Sale - House,2024-08-06T07:18:31,DF7B20F9-C8E2-A5DB-0490-752811C14FDD, House with Free Nexon EV Max in Chandragiri!,30000000,"chandagiri, Chandragiri, Kathmandu",27.6903,85.220497
122,For Sale - House,2024-08-06T07:13:57,51555C2A-D1C9-AE24-540E-B375E4334030,FOR SALE HOUSE 4 AANA 3 PAISA AT NAKHIPOT,49900000,"Nakhipot, Lalitpur",27.689634,85.298599
123,For Sale - House,2024-08-06T07:12:45,7012251B-346D-1A18-C57C-79771DBF0791,"House On Sale at Samakhusi, Near Chowk",39000000,"बाल कुमारी मार्ग, लइनचौर, Kathmandu-26, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.727301,85.317497
124,For Sale - House,2024-08-06T07:10:24,19970E47-C36D-5167-30D8-3E17E4C20449,"House For Sale at Samakhusi, Near Chowk",37000000,"बाल कुमारी मार्ग, लइनचौर, Kathmandu-26, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.727301,85.317497
125,For Sale - House,2024-08-06T07:06:07,97A5AE9B-16B8-0768-82F9-CCAC3519EDED,"House For Sale at Basundhara, Dhapasi",30000000,"नारायण गोपाल चोक, बसुन्धरा, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल",27.7425,85.334297
126,For Sale - House,2024-08-06T07:04:11,F9663792-630D-EAFA-608C-884C21ECA25C,"House For Sale at Samakhusi, Near Chowk",26000000,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.7313,85.319099
127,For Sale - House,2024-08-06T07:02:21,399C9059-DC02-7C71-E608-2F90086F3154,"House On Sale at Samakhusi, Ranibari",20000000,"Tilintar, बसुन्धरा चौकी, Kathmandu-03, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21775, नेपाल",27.7313,85.319099
